,BAD,LOAN,MORTDUE,VALUE,REASON,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Missing_Self,JOB_Mgr,JOB_Missing,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,"LOAN_BINS_(1011.2, 9980.0_","LOAN_BINS_(9980.0, 18860.0_","LOAN_BINS_(18860.0, 27740.0_","LOAN_BINS_(27740.0, 36620.0_","LOAN_BINS_(36620.0, 45500.0_","LOAN_BINS_(45500.0, 54380.0_","LOAN_BINS_(54380.0, 63260.0_","LOAN_BINS_(63260.0, 72140.0_","LOAN_BINS_(72140.0, 81020.0_","LOAN_BINS_(81020.0, 89900.0_",HomeImp_Office_False,HomeImp_Office_True
3575,1,0.19932432432432431,0.17945995718098956,0.15222860000306637,0,0.43902439024390244,0.0,0.06666666666666667,0.14003368046024092,0.23529411764705882,0.28169014084507044,0.19651528729609094,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3576,0,0.19932432432432431,0.237011524905217,0.18309747862093692,0,0.04878048780487805,0.0,0.0,0.1750442657823151,0.058823529411764705,0.26760563380281693,0.18415251753424697,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3577,0,0.19932432432432431,0.24282303572192296,0.13515247508871825,1,0.024390243902439025,0.0,0.0,0.263239133528303,0.058823529411764705,0.28169014084507044,0.1916767111325909,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3578,0,0.19932432432432431,0.014279712292477488,0.06743766135281026,0,0.0,0.0,0.0,0.2698355090031381,0.0,0.08450704225352113,0.1847206112288012,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3579,0,0.19932432432432431,0.16226694206351402,0.09709178697242274,0,0.0,0.1,0.06666666666666667,0.09664442622502646,0.11764705882352941,0.35211267605633806,0.16094556226752862,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3580,1,0.19932432432432431,0.15540885613869132,0.09317037559455082,0,0.1951219512195122,0.2,0.06666666666666667,0.09464431631703862,0.11764705882352941,0.4647887323943662,0.16399132895658228,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3581,0,0.19932432432432431,0.251723955752012,0.1855175496427093,2,0.21695456454852105,0.0,0.029962825278810407,0.23463880448600113,0.06976794387479764,0.3380281690140845,0.19518215596042812,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3582,0,0.19932432432432431,0.22558725191012535,0.1390502990297308,0,0.5853658536585367,0.0,0.0,0.23687679772425893,0.11764705882352941,0.22535211267605634,0.15666538308379233,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3583,0,0.19932432432432431,0.05212497515642021,0.0620231652217396,1,0.1951219512195122,0.0,0.0,0.170236844870975,0.0,0.18309859154929578,0.14697853073805295,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3584,0,0.19932432432432431,0.21828386840324338,0.12817767000939959,0,0.14634146341463417,0.0,0.0,0.1214152740747546,0.058823529411764705,0.28169014084507044,0.10431985960885515,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3585,0,0.20045045045045043,0.3149939494876562,0.23084670642722274,1,0.34146341463414637,0.0,0.0,0.1765058321053067,0.0,0.29577464788732394,0.17628469601684313,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3586,0,0.20045045045045043,0.1803777663157763,0.04887552791632121,0,0.04878048780487805,0.0,0.0,0.06554498223968974,0.058823529411764705,0.1267605633802817,0.1891214163385413,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3587,0,0.20045045045045043,0.2138887561102627,0.12638738355177265,0,0.3170731707317073,0.0,0.0,0.1031148138538296,0.058823529411764705,0.11267605633802817,0.1670509887282021,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3588,0,0.20045045045045043,0.204814245497337,0.11337655338013866,1,0.0975609756097561,0.0,0.0,0.09414965344367039,0.058823529411764705,0.3380281690140845,0.18906240307500674,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3589,0,0.20045045045045043,0.08181399643258773,0.06043926883663223,0,0.36585365853658536,0.0,0.0,0.07647497050176554,0.0,0.23943661971830987,0.19461584197978116,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3590,0,0.20045045045045043,0.2257205896041883,0.12928981765731937,0,0.5121951219512195,0.0,0.0,0.23978379167963176,0.0,0.22535211267605634,0.12401407437660528,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3591,0,0.20045045045045043,0.21533786010611666,0.12923202843701387,0,0.21951219512195122,0.0,0.0,0.12195035283890038,0.11764705882352941,0.26760563380281693,0.19449745848324082,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3592,0,0.20045045045045043,0.3836603461245273,0.22501235392005509,0,0.17073170731707318,0.0,0.0,0.15387871158920982,0.058823529411764705,0.2112676056338028,0.14275087915660206,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3593,1,0.20045045045045043,0.12330466153610053,0.08260910074076347,0,0.04878048780487805,0.1,0.3333333333333333,0.0634215609906983,0.058823529411764705,0.2112676056338028,0.20550454179321123,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3594,0,0.20045045045045043,0.094755300173339,0.07132487094723608,0,0.2682926829268293,0.0,0.13333333333333333,0.11494263370293148,0.0,0.3098591549295775,0.19674127392850538,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3595,1,0.20045045045045043,0.03959123191450287,0.03868103770569719,0,0.14634146341463417,0.2,0.0,0.14335033016940954,0.11764705882352941,0.22535211267605634,0.16399132895658228,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3596,0,0.20045045045045043,0.16667714918978482,0.10634985593972937,1,0.34146341463414637,0.0,0.0,0.13810023845378128,0.0,0.3943661971830986,0.16399132895658228,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3597,0,0.20045045045045043,0.3157235330966799,0.1728310467278918,0,0.2105420202208576,0.0,0.0,0.18546763472800692,0.0,0.2535211267605634,0.17945559841975572,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3598,0,0.20045045045045043,0.13377796003391304,0.12356986421891972,0,0.3902439024390244,0.0,0.0,0.21532457273886904,0.0,0.26760563380281693,0.12448983333554564,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3599,0,0.20045045045045043,0.3047722315446794,0.23305331114541772,0,0.0975609756097561,0.0,0.0,0.17231346410294693,0.0,0.23943661971830987,0.13315901079558715,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3600,1,0.20045045045045043,0.1803777663157763,0.07931511518335105,0,0.2105420202208576,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.2090615768191059,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3601,0,0.20045045045045043,0.24743702309761073,0.1806172596351731,0,0.024390243902439025,0.0,0.0,0.18497760790532344,0.058823529411764705,0.2535211267605634,0.18707253999880127,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3602,0,0.20045045045045043,0.10702739963822715,0.06780090788044471,0,0.36585365853658536,0.0,0.0,0.1617899555242952,0.0,0.323943661971831,0.18761785618194415,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3603,0,0.20045045045045043,0.16921811279362595,0.11137751810630622,0,0.2105420202208576,0.2,0.06666666666666667,0.19058883630981296,0.11764705882352941,0.18309859154929578,0.21204249219322344,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3604,1,0.20045045045045043,0.1493533121837947,0.09079983819018314,0,0.1951219512195122,0.30000000000000004,0.06666666666666667,0.1422484379595947,0.11764705882352941,0.9014084507042254,0.19681773368845706,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3605,0,0.20045045045045043,0.24963332134132687,0.1409172446571507,1,0.0,0.0,0.0,0.27327653184698025,0.0,0.26760563380281693,0.208093210311043,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3606,0,0.20045045045045043,0.12724189721928011,0.12429517790234565,0,0.3902439024390244,0.0,0.0,0.22043862224057767,0.0,0.26760563380281693,0.13446491716950154,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3607,0,0.20045045045045043,0.25426491935585316,0.13222999166184107,0,0.17073170731707318,0.0,0.0,0.2505935050132149,0.058823529411764705,0.26760563380281693,0.14871314785064027,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3608,0,0.20045045045045043,0.15655103185764566,0.09415750982711588,0,0.04878048780487805,0.0,0.0,0.2645065749968218,0.1764705882352941,0.2112676056338028,0.20535697995166155,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3609,0,0.20045045045045043,0.20245693569852596,0.12927094770783185,0,0.3902439024390244,0.0,0.0,0.20017275874170617,0.29411764705882354,0.4225352112676056,0.1900529635382324,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3610,0,0.20157657657657657,0.1260267631394234,0.17626773627830344,0,0.4634146341463415,0.0,0.0,0.21290565644115284,0.0,0.3943661971830986,0.10550790099906901,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3611,0,0.20157657657657657,0.15168546392712212,0.09941986699044356,0,0.0,0.0,0.0,0.05161137737607004,0.0,0.323943661971831,0.16910527035274542,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3612,0,0.20157657657657657,0.013738814099580615,0.024341055467037145,0,0.2105420202208576,0.0,0.0,0.05164057493650798,0.058823529411764705,0.2535211267605634,0.20629442855611324,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3613,0,0.20157657657657657,0.10419460259077655,0.08330021264074328,0,0.024390243902439025,0.02545696877380046,0.06666666666666667,0.2579995144445264,0.058823529411764705,0.14084507042253522,0.18604978043461007,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3614,0,0.20157657657657657,0.42780015447046066,0.22159453431913095,0,0.24390243902439024,0.0,0.0,0.23690754133683956,0.0,0.5352112676056339,0.11810971103839332,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3615,0,0.20157657657657657,0.3225967138547927,0.18892003740967486,0,0.07317073170731708,0.0,0.0,0.12042912272749107,0.0,0.28169014084507044,0.11965053618632296,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3616,0,0.20157657657657657,0.41521106350647946,0.22665639826915387,0,0.21951219512195122,0.0,0.0,0.21968924041377452,0.0,0.5352112676056339,0.11413012250284457,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3617,0,0.20157657657657657,0.050751345327016986,0.19042255713761735,1,0.17073170731707318,0.0,0.0,0.25344263647236914,0.0,0.38028169014084506,0.13371385738654826,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3618,0,0.20157657657657657,0.18518844641459972,0.10889729912054241,1,0.1951219512195122,0.0,0.0,0.07974393822005119,0.0,0.22535211267605634,0.1627021240991929,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3619,0,0.20157657657657657,0.26450173213212,0.1470947943706223,0,0.17073170731707318,0.0,0.0,0.07821375343352371,0.0,0.18309859154929578,0.15246546069598102,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3620,0,0.20157657657657657,0.13929008999036446,0.0922858467123241,0,0.12195121951219512,0.02545696877380046,0.029962825278810407,0.1502268089822688,0.06976794387479764,0.22535211267605634,0.16399132895658228,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3621,0,0.20157657657657657,0.11405907614588652,0.08491477269376785,0,0.29268292682926833,0.0,0.0,0.0816332194681431,0.058823529411764705,0.14084507042253522,0.16399132895658228,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3622,0,0.20157657657657657,0.10317570134369174,0.07984347376900117,2,0.21695456454852105,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.16399132895658228,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3623,0,0.20157657657657657,0.30173817005336023,0.1769057764453497,0,0.04878048780487805,0.02545696877380046,0.06666666666666667,0.3201699949810097,0.06976794387479764,0.7323943661971831,0.16399132895658228,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3624,0,0.20157657657657657,0.36161434210427007,0.2149994869732483,0,0.3170731707317073,0.02545696877380046,0.029962825278810407,0.09387392242482186,0.058823529411764705,0.3380281690140845,0.16399132895658228,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3625,1,0.20157657657657657,0.10047372618475572,0.06604482320626387,0,0.21951219512195122,0.0,0.0,0.02607925990717872,0.1764705882352941,0.11267605633802817,0.16399132895658228,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3626,1,0.20157657657657657,0.157728428854277,0.13183018460707457,0,0.4634146341463415,0.0,0.26666666666666666,0.2987416315373893,0.0,0.28169014084507044,0.16399132895658228,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3627,1,0.20157657657657657,0.11129169004269321,0.07547979795001586,0,0.12195121951219512,0.1,0.06666666666666667,0.18406707402271483,0.3529411764705882,0.3380281690140845,0.16399132895658228,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3628,1,0.20157657657657657,0.4252793173110064,0.22643939385004758,0,0.23902439024390246,0.30000000000000004,0.0,0.13110962721529876,0.0,0.36619718309859156,0.16399132895658228,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3629,1,0.20157657657657657,0.22890559942840896,0.12973090272658977,0,0.024390243902439025,0.0,0.0,0.03472479136427795,0.0,0.14084507042253522,0.16399132895658228,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3630,0,0.20157657657657657,0.2568964519594351,0.185262805324628,2,0.21695456454852105,0.0,0.029962825278810407,0.21805783438865423,0.06976794387479764,0.3380281690140845,0.19275683927928772,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3631,1,0.20157657657657657,0.2594726368409533,0.14388336484221773,1,0.12195121951219512,0.1,0.0,0.2032413220067765,0.058823529411764705,0.38028169014084506,0.16399132895658228,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3632,0,0.20157657657657657,0.4124034245145124,0.24648871518052057,0,0.3170731707317073,0.0,0.0,0.18321108080914064,0.058823529411764705,0.4507042253521127,0.16399132895658228,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3633,1,0.20157657657657657,0.24807603770689352,0.13513360513923073,0,0.24390243902439024,0.0,0.029962825278810407,0.06955162917371038,0.0,0.38028169014084506,0.2038542877029496,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3634,1,0.20157657657657657,0.056844626365138984,0.04602734491555108,1,0.4634146341463415,0.0,0.0,0.13619299299827195,0.23529411764705882,0.4366197183098592,0.26147399395859877,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3635,1,0.20157657657657657,0.03279855693393746,0.017926452013128768,1,0.07804878048780489,0.1,0.06666666666666667,0.05555395956096437,0.1764705882352941,0.29577464788732394,0.16399132895658228,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3636,0,0.20157657657657657,0.2608034979760344,0.19407153361976343,0,0.14634146341463417,0.0,0.0,0.18527034590861838,0.23529411764705882,0.323943661971831,0.1998260200440638,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3637,0,0.20157657657657657,0.1017014392923542,0.06797427554136115,0,0.17073170731707318,0.0,0.0,0.07761842099806089,0.1764705882352941,0.1971830985915493,0.20564475880876254,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3638,0,0.2027027027027027,0.12561668683504112,0.0689543335428684,0,0.17073170731707318,0.0,0.0,0.0857550159771309,0.1764705882352941,0.2112676056338028,0.20036024630626806,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3639,0,0.2027027027027027,0.07391185120519664,0.05796730545376922,0,0.3902439024390244,0.0,0.0,0.08562725745777708,0.058823529411764705,0.23943661971830987,0.19420582324237073,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3640,0,0.2027027027027027,0.25924873014714944,0.19911216887661293,0,0.14634146341463417,0.0,0.0,0.18095725425585146,0.23529411764705882,0.3380281690140845,0.20163271647231887,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3641,0,0.2027027027027027,0.11155836543081911,0.06653190377741008,0,0.3902439024390244,0.0,0.0,0.24457888149513443,0.0,0.3098591549295775,0.14917100242531756,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3642,0,0.2027027027027027,0.3196280633077308,0.22359946645217824,1,0.29268292682926833,0.0,0.0,0.17732342296381978,0.0,0.29577464788732394,0.17563830302230124,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3643,0,0.2027027027027027,0.11740509752520208,0.1273332397698338,0,0.36585365853658536,0.0,0.0,0.2267655143256722,0.0,0.26760563380281693,0.12270819070624314,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3644,0,0.2027027027027027,0.14186627487188258,0.0810594061391022,0,0.36585365853658536,0.1,0.0,0.1738873828222341,0.058823529411764705,0.29577464788732394,0.17606708547145575,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3645,0,0.2027027027027027,0.05039410093915021,0.06347379258859145,1,0.12195121951219512,0.0,0.0,0.17217060394588088,0.0,0.18309859154929578,0.13987231005482292,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3646,0,0.2027027027027027,0.17900962798783354,0.1002855259231828,0,0.024390243902439025,0.2,0.06666666666666667,0.09732177697618137,0.11764705882352941,0.36619718309859156,0.17683357291486126,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3647,0,0.20382882882882883,0.1681539270466707,0.10701266291547795,0,0.024390243902439025,0.0,0.0,0.14279385532417468,0.23529411764705882,0.26760563380281693,0.16031832729868536,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3648,0,0.20382882882882883,0.1318785268449031,0.08690791110838544,0,0.3902439024390244,0.0,0.0,0.17008800558419226,0.0,0.29577464788732394,0.1835660475825111,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3649,1,0.20382882882882883,0.15163011620505826,0.09824167451931753,0,0.1951219512195122,0.0,0.06666666666666667,0.07903670671973075,0.23529411764705882,0.18309859154929578,0.16399132895658228,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3650,0,0.20382882882882883,0.17931655626473317,0.1031077627434076,0,0.024390243902439025,0.0,0.0,0.1455015122139178,0.23529411764705882,0.26760563380281693,0.1616212655381914,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3651,0,0.20382882882882883,0.2505188848943487,0.18025401310753866,2,0.21695456454852105,0.1,0.029962825278810407,0.22327298381074956,0.06976794387479764,0.323943661971831,0.1804799512466571,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3652,0,0.20382882882882883,0.20510859474649484,0.12002703120264085,1,0.0975609756097561,0.0,0.0,0.08688229427496155,0.058823529411764705,0.35211267605633806,0.18025033776614865,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3653,0,0.20382882882882883,0.23733606382095512,0.12683554485210086,0,0.17073170731707318,0.0,0.0,0.11017875028418045,0.058823529411764705,0.28169014084507044,0.10682500060889238,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3654,0,0.20382882882882883,0.3815445536583586,0.22621767194356943,0,0.3170731707317073,0.02545696877380046,0.029962825278810407,0.10438230872776497,0.0,0.3380281690140845,0.14437940349649964,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3655,0,0.20382882882882883,0.15885550973994117,0.006997213144335063,0,0.17073170731707318,0.02545696877380046,0.029962825278810407,0.04929821679290878,0.0,0.22535211267605634,0.20700440210910337,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3656,0,0.20382882882882883,0.1513307353448037,0.08087306538791308,0,0.43902439024390244,0.0,0.0,0.17109219632931708,0.058823529411764705,0.29577464788732394,0.1750558460861613,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3657,0,0.20382882882882883,0.07636476161484526,0.10496409402424081,1,0.14634146341463417,0.0,0.0,0.1120209785525945,0.0,0.2112676056338028,0.16399132895658228,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3658,0,0.20382882882882883,0.14004231584932336,0.1044357354385907,0,0.0,0.0,0.0,0.06899507581848996,0.0,0.323943661971831,0.18237601756034139,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3659,0,0.20382882882882883,0.056271022700113464,0.14251175538884478,0,0.21951219512195122,0.0,0.0,0.3045610264576675,0.058823529411764705,0.14084507042253522,0.2003240834037491,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3660,0,0.20382882882882883,0.07357221745616838,0.06156556894666763,0,0.43902439024390244,0.0,0.0,0.1460164343922676,0.058823529411764705,0.28169014084507044,0.17296933924959482,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3661,1,0.20495495495495494,0.26903269792471196,0.14978022405706273,0,0.07317073170731708,0.0,0.0,0.08425826532253325,0.7647058823529411,0.1971830985915493,0.16399132895658228,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3662,0,0.20495495495495494,0.20397648224973394,0.1227678913657008,0,0.36585365853658536,0.0,0.0,0.21895303950431136,0.29411764705882354,0.4366197183098592,0.17254496945082767,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3663,0,0.20495495495495494,0.20720677657382505,0.13132423408644087,0,0.36585365853658536,0.0,0.0,0.20429878499307202,0.23529411764705882,0.4366197183098592,0.18627258138978195,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3664,0,0.20495495495495494,0.12199392684540625,0.08036239737990752,0,0.21951219512195122,0.2,0.0,0.06700426002288119,0.1764705882352941,0.38028169014084506,0.17507183127563608,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3665,0,0.20495495495495494,0.1299338091560227,0.0826527374989533,0,0.12195121951219512,0.02545696877380046,0.029962825278810407,0.0977053733519393,0.0,0.09859154929577466,0.17982773788779294,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3666,0,0.20495495495495494,0.3685126809178665,0.22147541776299107,0,0.29268292682926833,0.02545696877380046,0.029962825278810407,0.09443970688960884,0.0,0.323943661971831,0.14799772793539454,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3667,0,0.20495495495495494,0.1801442562901428,0.09560106096290993,0,0.0,0.2,0.06666666666666667,0.09711547845158298,0.11764705882352941,0.35211267605633806,0.16260515000313258,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3668,0,0.20495495495495494,0.07518988042376228,0.054031741613781666,0,0.41463414634146345,0.0,0.0,0.15276023834867045,0.058823529411764705,0.28169014084507044,0.1805347278715097,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3669,1,0.20495495495495494,0.06461594970401546,0.042150749667711984,0,0.17073170731707318,0.1,0.0,0.14351409378347027,0.058823529411764705,0.22535211267605634,0.17043232871994496,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3670,0,0.20495495495495494,0.1880413699064372,0.11207098874997198,1,0.3170731707317073,0.0,0.0,0.14487578370853496,0.0,0.38028169014084506,0.16939818374344695,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3671,0,0.20495495495495494,0.24567092760266374,0.1403039712988068,1,0.0,0.0,0.06666666666666667,0.2582990115243145,0.058823529411764705,0.28169014084507044,0.21089273724708113,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3672,1,0.20495495495495494,0.3772123365040869,0.20521070067660563,1,0.024390243902439025,0.02545696877380046,0.029962825278810407,0.15387871158920982,0.06976794387479764,0.2999450169122087,0.16399132895658228,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3673,0,0.20495495495495494,0.09525594547746215,0.10992689073945436,1,0.0975609756097561,0.0,0.0,0.11988325189194624,0.0,0.1971830985915493,0.15297378819160057,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3674,0,0.20495495495495494,0.08027180763144454,0.11179501573871725,1,0.14634146341463417,0.0,0.0,0.12413634577342333,0.0,0.1971830985915493,0.1545938243025332,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3675,0,0.20495495495495494,0.24329349135946582,0.13343413031351242,1,0.0,0.0,0.06666666666666667,0.26871725474840363,0.0,0.28169014084507044,0.2098798617315743,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3676,0,0.20495495495495494,0.3632873527939278,0.21801160266019112,0,0.3170731707317073,0.02545696877380046,0.029962825278810407,0.0947146277280006,0.058823529411764705,0.323943661971831,0.1452311168254301,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3677,0,0.20495495495495494,0.22375826127646942,0.12834749955478714,0,0.14634146341463417,0.0,0.0,0.13976838498305807,0.058823529411764705,0.28169014084507044,0.09705489175298712,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3678,0,0.20495495495495494,0.12457514333802111,0.08906380283733278,0,0.3170731707317073,0.0,0.0,0.07663359022662367,0.0,0.1267605633802817,0.03266428707597241,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3679,1,0.20495495495495494,0.23746940151501808,0.1766805164233426,0,0.07317073170731708,0.0,0.0,1.0,0.0,0.0,0.1956807485584584,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3680,0,0.20495495495495494,0.1778397784078473,0.11567750784577119,0,0.2682926829268293,0.0,0.0,0.16581196284993666,0.058823529411764705,0.18309859154929578,0.14873492786540668,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3681,0,0.20608108108108109,0.09526097708855887,0.11589805038040638,1,0.14634146341463417,0.0,0.0,0.11057572865864412,0.0,0.1971830985915493,0.15483021667220762,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
